sib	rel	size	reason	main_rel
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Distortion/DS 15 Basic Hit.wav	7594956	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Distortion/DS 15 Basic Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Distortion/DS 12 Cliff Hanger.wav	7594956	dup_main	03_项目素材/LTT_V30All/DS 12 Cliff Hanger.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Distortion/DS 13 Deep Hit.wav	7594956	dup_main	03_项目素材/LTT_V30All/DS 13 Deep Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Distortion/DS 16 Glass Shard.wav	7594956	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Distortion/DS 16 Glass Shard.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 16 Glass Shard.wav	1934930	dup_main	03_项目素材/LTT_V30All/TB 16 Glass Shard.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 01 Big Moment.wav	4625864	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 01 Big Moment.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 11 Stadium Light B.wav	3200128	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 11 Stadium Light B.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 18 Bright Swell.wav	7716130	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 18 Bright Swell.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 07 Bold Promise.wav	2860820	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 07 Bold Promise.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 20 Grand Swell.wav	5196122	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 20 Grand Swell.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 02 Event Horizon.wav	4111580	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 02 Event Horizon.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 08 Tough Hit A.wav	2956688	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 08 Tough Hit A.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 19 Mellow Swell.wav	5542002	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 19 Mellow Swell.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 03 Humble Beginning.wav	7601864	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 03 Humble Beginning.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 06 Finally There.wav	6035834	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 06 Finally There.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 09 Tough Hit B.wav	2379382	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 09 Tough Hit B.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 12 Cliff Hanger.wav	1786740	dup_main	03_项目素材/LTT_V30All/TB 12 Cliff Hanger.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 15 Basic Hit.wav	2064632	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 15 Basic Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 17 Bowed Hit.wav	5136372	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 17 Bowed Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 13 Deep Hit.wav	2693096	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 13 Deep Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 04 Edge of Time.wav	3354712	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 04 Edge of Time.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 10 Stadium Light A.wav	3019434	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 10 Stadium Light A.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 14 Power Hit.wav	2126400	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 14 Power Hit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - WAV/02 - Hits/Hits - Tube/TB 05 Spirit.wav	7594952	dup_main	02_中文音效合集/气氛音乐音效/Anticipation SFX/02 - Hits/Hits - Tube/TB 05 Spirit.wav
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 10 Home.mp3	2484526	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 10 Home.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 04 Hopes and Prayers.mp3	1793326	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 04 Hopes and Prayers.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 03 Waiting For More.mp3	1946926	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 03 Waiting For More.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 07 Light The Way.mp3	2012206	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 07 Light The Way.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 09 Upon The Hill B.mp3	1624366	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 09 Upon The Hill B.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 08 Upon The Hill A.mp3	1624366	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 08 Upon The Hill A.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 05 Waiting Still.mp3	1773166	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 05 Waiting Still.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 06 Given Up.mp3	1580206	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 06 Given Up.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 01 Sacred Ground.mp3	1688686	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 01 Sacred Ground.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 02 The Horizon.mp3	1565806	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Tube/TB 02 The Horizon.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 01 Sacred Ground.mp3	1636846	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 01 Sacred Ground.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 10 Home.mp3	2484526	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 10 Home.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 02 The Horizon.mp3	1463086	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 02 The Horizon.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 07 Light The Way.mp3	1951726	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 07 Light The Way.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 05 Waiting Still.mp3	1671406	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 05 Waiting Still.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 04 Hopes and Prayers.mp3	1698286	dup_main	03_项目素材/腾格里-绿灯版音效/DS 04 Hopes and Prayers.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 09 Upon The Hill B.mp3	1535086	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 09 Upon The Hill B.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 03 Waiting For More.mp3	1873006	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 03 Waiting For More.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 06 Given Up.mp3	1531246	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 06 Given Up.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 08 Upon The Hill A.mp3	1541806	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Distortion/DS 08 Upon The Hill A.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 10 Home.mp3	2484526	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 10 Home.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 06 Given Up.mp3	1580206	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 06 Given Up.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 07 Light The Way.mp3	2012206	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 07 Light The Way.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 01 Sacred Ground.mp3	1688686	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 01 Sacred Ground.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 05 Waiting Still.mp3	1773166	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 05 Waiting Still.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 08 Upon The Hill A.mp3	1624366	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 08 Upon The Hill A.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 02 The Horizon.mp3	1565806	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 02 The Horizon.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 03 Waiting For More.mp3	1946926	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 03 Waiting For More.mp3
音乐&音效库	大气深沉1【音效：大气转场撞击重低音气氛无损音效素材包】/Anticipation_SFX/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 04 Hopes and Prayers.mp3	1793326	dup_main	02_中文音效合集/气氛音乐音效/Archetype SFX/01 - Risers/Risers - Silk/Anticipation SFX - MP3/04 - Moments/Moments - Space/SP 04 Hopes and Prayers.mp3
